facility_id,amenity_type,name,lat,lon
6291256270,pharmacy,Unknown,42.6779302,21.1617215
6312549889,pharmacy,AR-PHARMA,42.6483255,21.157522
6332911391,pharmacy,Barnatore,42.3637088,20.7400411
6386322995,pharmacy,"""Nëna Terezë""",42.3259224,21.361538
6436650321,pharmacy,Family Pharm,42.6580615,20.2927466
6721252986,pharmacy,Barnatore AQUAPHARM,42.3770576,20.4336662
6747298796,pharmacy,Unknown,42.3215641,21.3553244
6796985488,pharmacy,Green,42.6532739,21.1500966
6799467385,pharmacy,Unknown,42.6580008,21.1601328
6925425886,pharmacy,Barnatore Salihaj,42.6536525,21.1589069
6975110585,pharmacy,Unknown,42.6557178,21.1739162
7041811360,pharmacy,Unknown,42.6316216,21.0927847
7071850685,pharmacy,Santefarm,42.5984225,21.0125311
7138617185,pharmacy,"""REMEDIA"" TE Dritoni",42.6551757,20.2929179
7221097594,pharmacy,HİKMET KRÜEZİ,42.3315477,20.7261526
7315095947,pharmacy,Flora,42.6842114,21.0742128
7326936572,pharmacy,Atropa,42.5240757,21.1198611
7329071008,pharmacy,Dona,42.5215919,21.1186827
7329071091,pharmacy,Riga,42.5217092,21.1190432
7329071098,pharmacy,Green Pharm,42.5218027,21.1192206
7329071105,pharmacy,Zeki,42.5219449,21.1190825
7329103226,pharmacy,Riga Pharm,42.2750176,21.1922088
7340319518,pharmacy,ES-Pharm,42.7816024,20.4885758
7340485542,pharmacy,Healthcare Pharmacy,42.7806343,20.4863844
7343318261,pharmacy,Unknown,42.4666606,21.4618964
7343318262,pharmacy,Unknown,42.4678953,21.4674714
7343318263,pharmacy,Green Pharmacy,42.4650105,21.4705613
7343318264,pharmacy,Humana,42.4656931,21.4711353
7343318265,pharmacy,Galen,42.4660473,21.4713861
7343318266,pharmacy,Riga Pharmacy,42.4624352,21.4708832
7343756769,pharmacy,Hana,42.3830078,20.4305559
7344262642,pharmacy,elephant,42.3671005,21.1598082
7366548927,pharmacy,Barnatore Joni,42.637406,21.0936669
7366548933,pharmacy,"Barnatore ""Dea""",42.6371356,21.0933973
7366572261,pharmacy,Barnatore,42.6377197,21.093003
7370366685,pharmacy,Index Pharm 2,42.6631527,20.2979385
7397549185,pharmacy,Kea Pharmacy,42.3776133,20.4344767
7429360486,pharmacy,Doni,42.6174262,20.5762912
7429360487,pharmacy,Besi,42.6192201,20.5724507
7429360586,pharmacy,Ariana,42.6198751,20.575063
7429360587,pharmacy,Biolab ZAFI,42.6194741,20.571939
7429381085,pharmacy,KekaMed,42.5964284,20.5786997
7429381285,pharmacy,Ndue Prenaj,42.6193942,20.5729541
7429437885,pharmacy,LeoMed,42.6653208,20.3009052
7429439485,pharmacy,Arsa,42.6654859,20.3008754
7429439585,pharmacy,Edona,42.6656668,20.3010899
7429750685,pharmacy,Bio pharm,42.6453137,20.2922777
7429844485,pharmacy,Palin,42.5427619,20.2898915
7429844585,pharmacy,Alea,42.5407536,20.2886775
7429854885,pharmacy,Melissa,42.5340928,20.2932605
7429869485,pharmacy,Jetoni,42.5321713,20.29416
7429869486,pharmacy,Fati,42.5325135,20.2938975
7437340185,pharmacy,Dea-Pharm,42.8777349,20.8657934
7437340285,pharmacy,4pharm,42.8775582,20.8658101
7437799285,pharmacy,Unknown,42.6675337,21.1643254
7444334985,pharmacy,Jona 1,42.685713,21.0707227
7444362685,pharmacy,Sejdo,42.6847828,21.074019
7444362785,pharmacy,ER+ pharm,42.6846408,21.0744399
7444362786,pharmacy,Qendresa,42.6841953,21.0747832
7444362885,pharmacy,Reis,42.6843524,21.0741509
7444370885,pharmacy,Herba pharm 5,42.6844688,21.073802
7450262403,pharmacy,Barnatore,42.1643836,20.6182936
7452227385,pharmacy,ES Pharm,42.7815914,20.4886512
7452227386,pharmacy,Fati 1,42.661005,20.275208
7452227585,pharmacy,Bio Pharm,42.7820075,20.4823349
7452227685,pharmacy,Lika,42.6627881,20.297134
7452227686,pharmacy,Edona,42.6593913,20.2915875
7452227785,pharmacy,Roli,42.662736,20.2977441
7452227885,pharmacy,Begolli,42.6602385,20.2907852
7458679400,pharmacy,Barnatore Lindi,42.1640834,20.6183955
7602908885,pharmacy,Barnatore Farmaceutika,42.6681882,21.1700495
7602908985,pharmacy,Barnatore Medikament,42.6683513,21.1699842
7695441485,pharmacy,Ak Pharm,42.6196096,21.1911867
7695441486,pharmacy,Kujdesi,42.3756618,20.4401025
7695441487,pharmacy,Pro pharma,42.6528898,21.1532059
7695441488,pharmacy,SF FARMACIA,42.6535899,21.1532416
7695441489,pharmacy,Tana shpk,42.6333668,21.1524224
7695441585,pharmacy,Roka,42.3808315,20.4307714
7695441586,pharmacy,Aloe pharm,42.3782381,20.4310973
7695441587,pharmacy,Aloe Vera,42.3759369,20.4395536
7695441588,pharmacy,AN pharm,42.6608317,21.1664877
7695441685,pharmacy,Super pharm,42.3721707,20.4358786
7695441686,pharmacy,MN pharm,42.6446829,21.1581612
7695441687,pharmacy,Erythrea,42.6164319,21.1791782
7695441785,pharmacy,Pentagon 6,42.6443987,21.1599916
7695441786,pharmacy,Jeta,42.6485287,21.1575492
7695441787,pharmacy,Daris pharm,42.650059,21.1589087
7695441885,pharmacy,Mega,42.6526088,21.1582592
7695441886,pharmacy,Melisa,42.6504997,21.1590285
7695442285,pharmacy,Meld,42.6545799,21.1672383
7773282185,pharmacy,Medicalpharm,42.6541326,20.2940627
7869915185,pharmacy,Barnatore “TONI PHARM SHPK,42.318857,20.6361121
7885156085,pharmacy,Barnatore Armendi,42.6247942,20.8915591
8074904346,pharmacy,Family AB,42.5192027,21.1227511
8272444041,pharmacy,Unknown,42.7821692,20.4824781
8511431537,pharmacy,Natyra-J,42.6507768,21.1684373
8622186796,pharmacy,Gen Pharm,42.4121797,20.5393311
8797911935,pharmacy,"Barnatore ""Hygea 2""",42.2061441,20.7327911
8797916849,pharmacy,"Barnatore ""Hygea 2""",42.206026,20.7327491
8799952813,pharmacy,Aspirin,42.2176506,20.739055
8800285935,pharmacy,Barnatore,42.2176759,20.7432232
8806403343,pharmacy,Bio Shop Herbalkos,42.2150729,20.7324714
8806509299,pharmacy,Barnatore Bujqesore Agroniti,42.2156974,20.7324861
8806520256,pharmacy,CaliVita,42.2144619,20.7321155
8806584391,pharmacy,Barnatore,42.2179208,20.7431072
8811049720,pharmacy,Green pharmacy,42.2099306,20.7380422
8856714207,pharmacy,Green Pharmacy,42.6372036,21.0928392
8857263094,pharmacy,DOA Pharmacy,42.8237736,20.9653203
8857485829,pharmacy,Barnatore Niti,42.1495725,21.2953368
8857534384,pharmacy,Barnatore Nili-T,42.1495686,21.2950397
8857535157,pharmacy,Barnatore Niti,42.1496215,21.2955157
8857554305,pharmacy,Zejnepe pharm,42.149547,21.295052
9009830984,pharmacy,B,42.682362,20.3171806
9009992657,pharmacy,Leo Med,42.6657664,20.3012592
9009992664,pharmacy,Siar,42.6654684,20.3003735
9011052138,pharmacy,Salihaj,42.6582755,20.2862273
9011052160,pharmacy,Rea Pharm,42.6580676,20.2863907
9011052166,pharmacy,Unknown,42.6608497,20.2866956
9011052172,pharmacy,Kushtrim,42.6612547,20.2838466
9091313026,pharmacy,Unknown,42.6612061,20.2768092
9091313132,pharmacy,Unknown,42.6613101,20.2838312
9091313136,pharmacy,Unknown,42.6614327,20.2997857
9091313320,pharmacy,Unknown,42.6607658,20.2745368
9091313324,pharmacy,Unknown,42.6611083,20.3021961
9091313432,pharmacy,Unknown,42.6608507,20.2748063
9091313433,pharmacy,Unknown,42.6613062,20.2783009
9091313618,pharmacy,Unknown,42.660814,20.2746624
9091314020,pharmacy,Unknown,42.6581121,20.2863155
9094371018,pharmacy,Unknown,42.6556381,20.2927534
9094371019,pharmacy,Unknown,42.6558181,20.292515
9094371027,pharmacy,Unknown,42.6615917,20.2989524
9103438726,pharmacy,Unknown,42.3803495,20.4277854
9103438742,pharmacy,Unknown,42.3755915,20.4263105
9103438854,pharmacy,Unknown,42.3703432,20.4196686
9103438858,pharmacy,Unknown,42.3824002,20.4349236
9103438930,pharmacy,Unknown,42.3826726,20.4343172
9103439117,pharmacy,Unknown,42.386595,20.4284611
9103439119,pharmacy,Unknown,42.3754765,20.4265875
9124938233,pharmacy,Crystal,42.2167107,20.7428394
9124938244,pharmacy,Unknown,42.2066757,20.7373463
9124938318,pharmacy,Unknown,42.2115733,20.7344486
9124938618,pharmacy,Unknown,42.2139522,20.7322446
9124938817,pharmacy,Unknown,42.2146049,20.7300025
9124938826,pharmacy,Unknown,42.2145387,20.7361887
9455031701,pharmacy,Barnatore Kushtrimi,42.6641404,21.1666662
9688315717,pharmacy,GrandePharm,42.6194422,20.578471
9689312617,pharmacy,Riga Pharm,42.2290545,21.2569667
9689315117,pharmacy,Riga Pharm,42.2285233,21.2526109
9713346109,pharmacy,Unknown,42.215933,20.7266448
9788246317,pharmacy,Barnatore bujqesore Agro-xoni,42.4381256,21.4744632
9858652717,pharmacy,Achillea pharmacy,42.655811,21.1552316
9862012888,pharmacy,MIRIPHARM,42.6581215,21.1844035
9872101716,pharmacy,Barnatore Joni,42.6400531,21.1010481
9872128319,pharmacy,ADI's Pharmacy,42.6420564,21.0999787
9949174817,pharmacy,Pharmacy,42.4600429,21.4505241
9949341719,pharmacy,Belladona,42.4661711,21.4600715
9949342124,pharmacy,Unknown,42.4636425,21.458053
9949365517,pharmacy,Riga Pharm,42.4636367,21.45867
9949422017,pharmacy,Unknown,42.4603671,21.4667756
9949422018,pharmacy,Unknown,42.4570806,21.4645406
9949422317,pharmacy,Unknown,42.4565251,21.4637203
9951105620,pharmacy,Unknown,42.4591431,21.4713364
9951109517,pharmacy,RIGA Pharm,42.4631639,21.4684486
9951111221,pharmacy,Pharmacy,42.458177,21.4652252
9951115720,pharmacy,Pharmacy,42.4549589,21.4708424
9951118418,pharmacy,Pharmacy,42.4582561,21.4653043
9951605817,pharmacy,Rron Pharm,42.4672993,21.4608268
9977153265,pharmacy,Barnatore Kastrati,42.6430902,21.1100036
9985335097,pharmacy,Pharmacy Area,42.6841074,21.0744756
10170058840,pharmacy,Adisa,42.2102702,20.7330729
10174117217,pharmacy,Unknown,42.1744864,20.8147923
10274422531,pharmacy,Barnatore Emona,42.826726,20.970049
10287377859,pharmacy,Andol C,42.8211312,20.9671666
10723978268,pharmacy,ROSA CANINA,42.5653619,21.1360398
10765603389,pharmacy,Unknown,42.3922305,20.4291672
10765638088,pharmacy,Unknown,42.3924457,20.4241394
10765638089,pharmacy,Unknown,42.3919071,20.4246444
10860815305,pharmacy,Dr. Vjosa Pharm,42.2093021,20.72847
11008087476,pharmacy,SF FARMACIA,42.6340396,21.1539354
11008090889,pharmacy,SF FARMACIA,42.6458065,21.1763587
11016395829,pharmacy,Almir Pharm,42.2122648,20.744207
11017461099,pharmacy,Era,42.2157091,20.7464202
11098945293,pharmacy,Apollo Pharmacy,42.663677,21.1656794
11098969248,pharmacy,Pure Pharm,42.6427061,21.0999036
11104293522,pharmacy,Pharmacy,42.4700293,21.4792444
11104902209,pharmacy,Riga Pharm,42.3726717,21.484346
11105803605,pharmacy,Riga Pharm,42.5117534,21.6127832
11107046105,pharmacy,Pharmacy,42.2307943,20.7566836
11110291606,pharmacy,Pharmacy,42.4625384,21.474259
11110348405,pharmacy,Pharmacy,42.4656044,21.4734494
11110381407,pharmacy,Pharmacy,42.4572068,21.4631901
11202325096,pharmacy,Barnatore Pharmaser.,42.6514043,21.1674752
11205146337,pharmacy,Unknown,42.6479985,21.1623929
11215379867,pharmacy,Ideal,42.3699134,20.4336679
11215379874,pharmacy,Elda Pharmacy,42.3697379,20.4323246
11215379882,pharmacy,Shehu Pharm,42.3701291,20.4340231
11215379892,pharmacy,Tilia-2,42.3699386,20.4306838
11228830979,pharmacy,Blendi Farm,42.3767521,20.4365527
11832833229,pharmacy,Barnatore Kushtrimi,42.6465629,21.1786251
11900381805,pharmacy,Riga Pharm,42.6475484,21.1308726
12150457846,pharmacy,Apoteka,42.8946152,20.8652098
12163254055,pharmacy,Bluepharm,42.649368,21.1499933
12163254056,pharmacy,Your Pharmacy,42.6489758,21.1519728
12163254095,pharmacy,Prime Pharma,42.6493839,21.1511747
12202023785,pharmacy,Riga,42.5241985,21.1218742
12270966537,pharmacy,D3 Pharmacy,42.6504063,21.1779211
12763197101,pharmacy,Barnatore QENDRESA,42.6841363,21.0745219
12890172601,pharmacy,Tana (Pika Pika),42.6316689,21.1518343
12890172602,pharmacy,Tana ( Pika Pika),42.6318298,21.151992
12890172603,pharmacy,Fjori Med Rina,42.6479263,21.1578573
12890172701,pharmacy,Hermes,42.6371959,21.1583747
12890172801,pharmacy,Humana NTP,42.6482044,21.1579303
12890172802,pharmacy,Nova Pharm,42.649063,21.1592492
12890338992,pharmacy,Unknown,42.2517049,20.7078171
12937676524,pharmacy,Blue Pharm,42.3706394,20.4383783
13116289698,pharmacy,Barnatore Alba,42.5200317,21.1208208
13184557264,pharmacy,Riga Pharm,42.6415492,21.1035472
13359663792,pharmacy,Alsi Pharm,42.6535841,21.1512403
13359663793,pharmacy,Riga Pharm,42.6536068,21.1513069
13415607715,pharmacy,Unknown,42.5655781,20.8295579
