facility_id,amenity_type,name,lat,lon
9113580728,hospital,Spitali Olive,42.5668551,21.1281367
9113580729,hospital,Bahceci Hospital,42.5670532,21.1294215
9286911767,doctors,Dr. Berat Krasniqi - Gjinekolog,42.6510671,21.1674482
9287610599,doctors,ORTOPEDIATRIA,42.8251317,20.9608325
9355755623,clinic,QMF,42.6167218,20.3047689
9444148699,clinic,AMF Fushë Kosova 2,42.6419963,21.0965295
9623010751,hospital,Emergjenca,42.2155499,20.7265955
9674387917,clinic,OSP Arbora,42.6460553,21.1524249
9757283127,clinic,Dr. Memli,42.6495761,21.1636366
9853733717,clinic,Trina,42.2161429,20.7362155
9861154617,doctors,Confident,42.375874,20.4364349
9873273247,clinic,Target Clinic,42.5233473,21.1179259
9891030094,clinic,Emergjenca,42.2038606,20.7299184
9893255118,clinic,Vital Diagnostika,42.6612601,20.276075
9900551418,clinic,HOGA Clinic,42.6573905,21.1479075
9909155105,clinic,AMF - Qendra e Studentëve,42.65438,21.1653401
9916310874,doctors,Okulistika;Dr. Ardian Shabani  Okulistika,42.4603209,21.4713957
9949198417,clinic,Laboratoy Olive,42.4603353,21.4657005
9951125417,hospital,QKMF Kryesore,42.4585843,21.4657071
9951614817,clinic,Avicena,42.4598308,21.4669178
9955353056,hospital,European Clinic Kosova,42.3701039,20.4335593
9966055717,clinic,Ars Medica,42.6231212,21.1644664
9979254400,hospital,Bolnica,42.6175832,21.1469556
10003933735,hospital,Anaderm Aesthetic Surgery Hospital,42.6315001,21.1483692
10032270315,clinic,Jehonarcis- Ordinanca Specialistike Internistike,42.8473759,20.9426814
10034277117,clinic,Jora med,42.6604079,21.1422096
10034850617,clinic,Poliklinika Vital Diagnostika,42.6612715,20.2760381
10119306017,clinic,ARS MEDICA,42.6231029,21.1644431
10244038209,doctors,fitoterapia,42.4369267,21.0383152
10250555436,clinic,Ordinanca Fëmiju Rrahim Merovci,42.8324044,20.9640593
10303003505,doctors,Fetal Medicine,42.6522673,21.177344
10536295062,clinic,OBS Blemedika,42.8263016,20.9696636
10554949010,doctors,Ordinanca Kardiologjia - Dr.Luan Rexhëbogaj,42.6612619,20.2776827
10602410605,clinic,Agaj-Medical - Shërbime Shëndetësore,42.642881,21.1670512
10704997705,doctors,Ordinanca “RH Pediatria” Dr.Rexhep Hoxha,42.2351995,20.7111156
10705003105,doctors,Ordinanca “RH Pediatria” Dr.Rexhep Hoxha,42.2350592,20.7112876
10723114305,clinic,Dr Xhevat Kurhasani,42.6568264,20.2911848
10731056105,clinic,Fizio Plus,42.6614061,20.2776168
10731767311,clinic,Laboratori Preventiva,42.7484191,20.7873317
10755394976,doctors,Poliklinika Endomedica,42.645359,21.1744644
10765349595,doctors,Olive medical,42.3595437,20.8119462
10796920106,clinic,Koshimed,42.3705756,20.4349512
10796920109,clinic,Klinika Lege Artis,42.3707975,20.4348935
10860815405,hospital,Poliklinika “AVA” - dental & medical clinic,42.2067224,20.720553
10861061505,clinic,Ambulanca Specialistike Kirurgjike ‘’ KIRURGJIA’’ Dr Halil Tanaj mr sc PhDc Kirurg i përgjithshëm endoskopist,42.64391,21.1503403
11016395651,doctors,Dr. Recep Rada,42.2121797,20.7441862
11017461082,doctors,Dr. Adem Kafexholli,42.2183002,20.7478429
11055353192,hospital,Dream Hospital - Dr. Bajrami,42.3759063,21.1585734
11076795705,clinic,Klinika Premium+,42.3760883,20.4363766
11076795706,clinic,Klinika Premium+,42.3761222,20.4363708
11110353706,doctors,Selami Koci,42.4546059,21.4586067
11110385005,clinic,Bio Lab,42.4465753,21.4597048
11134772246,clinic,Ordinanca Logopedike Hope,42.6467319,21.1505656
11134772264,clinic,Avicena ORL Clinic,42.6467622,21.1492918
11134772270,doctors,PrimaLux,42.6470456,21.1494136
11141150106,clinic,GASTRO CLINIC CENTER,42.637657,21.1526469
11143096295,clinic,Laserway,42.6593444,21.1608128
11143096302,clinic,Truelife Clinic,42.6595923,21.1610333
11180688337,clinic,Shkumbini SB - Dr. Selajdin Boshnajku,42.3733054,20.4340904
11195684126,clinic,Fizioterapia Physio Time,42.4686362,21.4755721
11215379865,clinic,Leta,42.3704925,20.4303663
11215379873,clinic,Jonilab,42.3697481,20.4324072
11215379875,clinic,Joni,42.3703291,20.4317784
11215379883,clinic,Infermeria,42.3701859,20.4338385
11215379885,clinic,Besi,42.3700396,20.4316984
11215379887,clinic,Femina,42.3705634,20.4316861
11215379888,clinic,3L,42.3699134,20.4314176
11215379901,clinic,B/Med,42.3717749,20.4297486
11215379903,clinic,Ordinanaca Infermierike Ylli,42.3710074,20.4299918
11215379904,clinic,Fla-Med,42.3709139,20.4300171
11215379905,clinic,Shëndeti,42.3706749,20.4301537
11215379907,clinic,Labochem,42.3702842,20.4300535
11215379908,clinic,DLD-Labor,42.3702437,20.4299796
11215379911,clinic,Alma Med,42.3696341,20.4313425
11234623124,doctors,Ordinanca Gjinekologjike Obstetrike NART GYNO,42.6391382,21.1049811
11247530737,clinic,Hoxhe Musli Zymberi,42.6792412,20.4360788
11368649603,hospital,Mjekësia Nukleare,42.6450947,21.1623041
11457645298,clinic,Qendra e Mjekësisë Familjare në Bob,42.2274016,21.2524343
11461446531,hospital,Unknown,42.2090818,21.1963931
11461446533,hospital,Unknown,42.2808182,21.180489
11510710448,clinic,Avicena KS,42.6555008,21.1469331
11537998369,hospital,RADIX center,42.4433707,20.9740959
11688916453,hospital,Dr. Kushtrim Shala - Kardiokirurg,42.6427785,21.1578909
11924833054,clinic,My Clinic,42.6415659,21.1058361
12117603001,clinic,Poliklinika NATAL,42.6583976,21.1255244
12163254057,clinic,Olive,42.6489992,21.1517043
12271003483,clinic,Kubati,42.6521409,21.1765942
12627315003,clinic,Sapphire Med Kosova,42.6437537,21.1558944
12789855879,hospital,Dental Praxis,42.3638475,20.8336428
12862704331,doctors,Labiohem,42.8232442,20.9694146
12906137094,clinic,Ndihma e Parë,42.5752153,21.0295841
12993109711,clinic,Alora Health and Beauty Center,42.6453235,21.1703354
13088626864,clinic,Smile,42.6554503,21.1809551
13197779997,doctors,Alergjia,42.5212653,21.1191076
13372027257,hospital,Unknown,42.789814,21.1503765
