facility_id,amenity_type,name,lat,lon
8811049720,pharmacy,Green pharmacy,42.2099306,20.7380422
8830345503,dentist,Saranda Dent,42.4005965,20.6535901
8830346297,dentist,Saranda Dent,42.4005938,20.653595
8830357981,dentist,Denta-med,42.3962863,20.652831
8856714207,pharmacy,Green Pharmacy,42.6372036,21.0928392
8857263094,pharmacy,DOA Pharmacy,42.8237736,20.9653203
8857485829,pharmacy,Barnatore Niti,42.1495725,21.2953368
8857534384,pharmacy,Barnatore Nili-T,42.1495686,21.2950397
8857535157,pharmacy,Barnatore Niti,42.1496215,21.2955157
8857545488,dentist,DensM,42.1508283,21.2965637
8857552605,dentist,Arbi Jona Dent,42.1500614,21.2960501
8857554305,pharmacy,Zejnepe pharm,42.149547,21.295052
8857588780,dentist,Troja dent,42.1514508,21.2977082
8941089260,hospital,Bolnica Kosovska Mitrovica,42.8922909,20.8596024
8941089261,hospital,Spitali Royal Medical,42.5994001,21.1302668
8984173217,clinic,Medical Center,42.6414715,21.1348993
8993585518,hospital,Ambulanta e Fshatit Breznicë,42.7778517,21.0893764
9008563820,dentist,Dr. Berisha,42.6604836,20.2882745
9008574323,dentist,Dental House,42.6569837,20.2894142
9009830979,dentist,Dental B,42.6823201,20.3171058
9009830984,pharmacy,B,42.682362,20.3171806
9009992657,pharmacy,Leo Med,42.6657664,20.3012592
9009992664,pharmacy,Siar,42.6654684,20.3003735
9011052138,pharmacy,Salihaj,42.6582755,20.2862273
9011052142,doctors,Dr. Jahir I. Lajqi,42.6610267,20.2838815
9011052153,dentist,Vali Dent,42.6615609,20.2852091
9011052160,pharmacy,Rea Pharm,42.6580676,20.2863907
9011052166,pharmacy,Unknown,42.6608497,20.2866956
9011052172,pharmacy,Kushtrim,42.6612547,20.2838466
9017873374,doctors,Dr. Iliriana,42.6607778,20.2946425
9017876718,dentist,Dr Shaqir E. Myftari,42.6621177,20.2955696
9017926025,doctors,Unknown,42.65593,20.2874678
9023481020,dentist,Dr. Noli,42.6610132,20.2918886
9023481024,doctors,Dr. Afërdita Selmanaj,42.6571534,20.2906257
9024734706,dentist,Berisha,42.6579046,20.2897462
9032171301,dentist,Vita-Dent,42.5402283,20.2871843
9091313026,pharmacy,Unknown,42.6612061,20.2768092
9091313128,dentist,Unknown,42.6604463,20.293372
9091313132,pharmacy,Unknown,42.6613101,20.2838312
9091313136,pharmacy,Unknown,42.6614327,20.2997857
9091313320,pharmacy,Unknown,42.6607658,20.2745368
9091313324,pharmacy,Unknown,42.6611083,20.3021961
9091313432,pharmacy,Unknown,42.6608507,20.2748063
9091313433,pharmacy,Unknown,42.6613062,20.2783009
9091313618,pharmacy,Unknown,42.660814,20.2746624
9091314018,dentist,Diesa,42.6584371,20.2941923
9091314020,pharmacy,Unknown,42.6581121,20.2863155
9094371018,pharmacy,Unknown,42.6556381,20.2927534
9094371019,pharmacy,Unknown,42.6558181,20.292515
9094371027,pharmacy,Unknown,42.6615917,20.2989524
9094507918,doctors,echo scan,42.5245091,21.1172684
9103438726,pharmacy,Unknown,42.3803495,20.4277854
9103438742,pharmacy,Unknown,42.3755915,20.4263105
9103438854,pharmacy,Unknown,42.3703432,20.4196686
9103438858,pharmacy,Unknown,42.3824002,20.4349236
9103438930,pharmacy,Unknown,42.3826726,20.4343172
9103439117,pharmacy,Unknown,42.386595,20.4284611
9103439119,pharmacy,Unknown,42.3754765,20.4265875
9103439124,doctors,Unknown,42.3788349,20.4345316
9113456106,clinic,Olive Medical & Laboratory,42.645195,21.1556687
9113580728,hospital,Spitali Olive,42.5668551,21.1281367
9113580729,hospital,Bahceci Hospital,42.5670532,21.1294215
9122424122,dentist,Unknown,42.215135,20.7402524
9124938225,dentist,Unknown,42.2104441,20.7366304
9124938233,pharmacy,Crystal,42.2167107,20.7428394
9124938237,dentist,Estetik,42.2121803,20.7462532
9124938244,pharmacy,Unknown,42.2066757,20.7373463
9124938318,pharmacy,Unknown,42.2115733,20.7344486
9124938326,dentist,Unknown,42.2149534,20.7367444
9124938336,dentist,Unknown,42.2072116,20.736603
9124938618,pharmacy,Unknown,42.2139522,20.7322446
9124938721,dentist,Unknown,42.2118602,20.7357215
9124938817,pharmacy,Unknown,42.2146049,20.7300025
9124938826,pharmacy,Unknown,42.2145387,20.7361887
9124939017,dentist,Unknown,42.2156661,20.7368763
9286911767,doctors,Dr. Berat Krasniqi - Gjinekolog,42.6510671,21.1674482
9287610599,doctors,ORTOPEDIATRIA,42.8251317,20.9608325
9334502369,dentist,Unknown,42.66078,21.1646267
9355755623,clinic,QMF,42.6167218,20.3047689
9444148699,clinic,AMF Fushë Kosova 2,42.6419963,21.0965295
9455031701,pharmacy,Barnatore Kushtrimi,42.6641404,21.1666662
9462343788,dentist,Unknown,42.3545321,20.8212226
9623010751,hospital,Emergjenca,42.2155499,20.7265955
9674387917,clinic,OSP Arbora,42.6460553,21.1524249
9688315717,pharmacy,GrandePharm,42.6194422,20.578471
9689312617,pharmacy,Riga Pharm,42.2290545,21.2569667
9689315117,pharmacy,Riga Pharm,42.2285233,21.2526109
9713346109,pharmacy,Unknown,42.215933,20.7266448
9757283127,clinic,Dr. Memli,42.6495761,21.1636366
9788246317,pharmacy,Barnatore bujqesore Agro-xoni,42.4381256,21.4744632
9853733717,clinic,Trina,42.2161429,20.7362155
9858652717,pharmacy,Achillea pharmacy,42.655811,21.1552316
9861154617,doctors,Confident,42.375874,20.4364349
9862012888,pharmacy,MIRIPHARM,42.6581215,21.1844035
9870686217,dentist,GojaSmiles,42.6520861,21.1772526
9870864517,dentist,Ordinancë Stomatologjike dent Arb,42.6250652,21.1601191
9872101716,pharmacy,Barnatore Joni,42.6400531,21.1010481
9872128319,pharmacy,ADI's Pharmacy,42.6420564,21.0999787
9873273247,clinic,Target Clinic,42.5233473,21.1179259
9891030094,clinic,Emergjenca,42.2038606,20.7299184
9893255118,clinic,Vital Diagnostika,42.6612601,20.276075
9900551418,clinic,HOGA Clinic,42.6573905,21.1479075
9909155105,clinic,AMF - Qendra e Studentëve,42.65438,21.1653401
9913396117,dentist,Diarti Dent,42.6528025,21.159271
9916310874,doctors,Okulistika;Dr. Ardian Shabani  Okulistika,42.4603209,21.4713957
9949147817,dentist,Dr. Ylli,42.4645046,21.4595118
9949174817,pharmacy,Pharmacy,42.4600429,21.4505241
9949192517,dentist,Unknown,42.4634931,21.4592098
9949198417,clinic,Laboratoy Olive,42.4603353,21.4657005
9949202517,dentist,Doni Dent,42.4622097,21.4741902
9949341719,pharmacy,Belladona,42.4661711,21.4600715
9949342124,pharmacy,Unknown,42.4636425,21.458053
9949365517,pharmacy,Riga Pharm,42.4636367,21.45867
9949422017,pharmacy,Unknown,42.4603671,21.4667756
9949422018,pharmacy,Unknown,42.4570806,21.4645406
9949422317,pharmacy,Unknown,42.4565251,21.4637203
9951105618,dentist,Unknown,42.4632678,21.4626317
9951105620,pharmacy,Unknown,42.4591431,21.4713364
9951109517,pharmacy,RIGA Pharm,42.4631639,21.4684486
9951111221,pharmacy,Pharmacy,42.458177,21.4652252
9951115720,pharmacy,Pharmacy,42.4549589,21.4708424
9951118418,pharmacy,Pharmacy,42.4582561,21.4653043
9951125417,hospital,QKMF Kryesore,42.4585843,21.4657071
9951605817,pharmacy,Rron Pharm,42.4672993,21.4608268
9951614817,clinic,Avicena,42.4598308,21.4669178
9955353056,hospital,European Clinic Kosova,42.3701039,20.4335593
9966055717,clinic,Ars Medica,42.6231212,21.1644664
9977153265,pharmacy,Barnatore Kastrati,42.6430902,21.1100036
9979254400,hospital,Bolnica,42.6175832,21.1469556
9979763005,dentist,Bardh Biçaku,42.6601309,21.1778694
9985335097,pharmacy,Pharmacy Area,42.6841074,21.0744756
10003933735,hospital,Anaderm Aesthetic Surgery Hospital,42.6315001,21.1483692
10032270315,clinic,Jehonarcis- Ordinanca Specialistike Internistike,42.8473759,20.9426814
10034277117,clinic,Jora med,42.6604079,21.1422096
10034850617,clinic,Poliklinika Vital Diagnostika,42.6612715,20.2760381
10037612418,dentist,Arbi Jona Dent,42.2306808,21.2557518
10049712117,dentist,Klinika Dentare Dr.Genci,42.9077645,21.191876
10118818917,dentist,ARS MEDICA,42.623595,21.1643555
10119306017,clinic,ARS MEDICA,42.6231029,21.1644431
10170058840,pharmacy,Adisa,42.2102702,20.7330729
10174116920,dentist,Unknown,42.173915,20.8201044
10174117217,pharmacy,Unknown,42.1744864,20.8147923
10210672363,dentist,Ordinanca Stomatologjike Flora Dent,42.5980366,20.8930403
10244038209,doctors,fitoterapia,42.4369267,21.0383152
10250555436,clinic,Ordinanca Fëmiju Rrahim Merovci,42.8324044,20.9640593
10274422531,pharmacy,Barnatore Emona,42.826726,20.970049
10287377859,pharmacy,Andol C,42.8211312,20.9671666
10303003505,doctors,Fetal Medicine,42.6522673,21.177344
10536295062,clinic,OBS Blemedika,42.8263016,20.9696636
10554949010,doctors,Ordinanca Kardiologjia - Dr.Luan Rexhëbogaj,42.6612619,20.2776827
10602410605,clinic,Agaj-Medical - Shërbime Shëndetësore,42.642881,21.1670512
10704997705,doctors,Ordinanca “RH Pediatria” Dr.Rexhep Hoxha,42.2351995,20.7111156
10705003105,doctors,Ordinanca “RH Pediatria” Dr.Rexhep Hoxha,42.2350592,20.7112876
10723114305,clinic,Dr Xhevat Kurhasani,42.6568264,20.2911848
10723978268,pharmacy,ROSA CANINA,42.5653619,21.1360398
10731056105,clinic,Fizio Plus,42.6614061,20.2776168
10731767311,clinic,Laboratori Preventiva,42.7484191,20.7873317
10755394976,doctors,Poliklinika Endomedica,42.645359,21.1744644
10765349595,doctors,Olive medical,42.3595437,20.8119462
10765603389,pharmacy,Unknown,42.3922305,20.4291672
10765638088,pharmacy,Unknown,42.3924457,20.4241394
10765638089,pharmacy,Unknown,42.3919071,20.4246444
10779534913,dentist,Dental Plaza,42.366766,20.4355792
10796920106,clinic,Koshimed,42.3705756,20.4349512
10796920109,clinic,Klinika Lege Artis,42.3707975,20.4348935
10860815305,pharmacy,Dr. Vjosa Pharm,42.2093021,20.72847
10860815405,hospital,Poliklinika “AVA” - dental & medical clinic,42.2067224,20.720553
10861061505,clinic,Ambulanca Specialistike Kirurgjike ‘’ KIRURGJIA’’ Dr Halil Tanaj mr sc PhDc Kirurg i përgjithshëm endoskopist,42.64391,21.1503403
11008087476,pharmacy,SF FARMACIA,42.6340396,21.1539354
11008090889,pharmacy,SF FARMACIA,42.6458065,21.1763587
11016300702,dentist,Edo Dental,42.2170781,20.7450621
11016395651,doctors,Dr. Recep Rada,42.2121797,20.7441862
11016395829,pharmacy,Almir Pharm,42.2122648,20.744207
11017461062,dentist,Jeta Dent,42.2187917,20.7448141
11017461082,doctors,Dr. Adem Kafexholli,42.2183002,20.7478429
11017461099,pharmacy,Era,42.2157091,20.7464202
11017461101,dentist,Peek Dent,42.2158928,20.7463576
11055353192,hospital,Dream Hospital - Dr. Bajrami,42.3759063,21.1585734
11076795705,clinic,Klinika Premium+,42.3760883,20.4363766
11076795706,clinic,Klinika Premium+,42.3761222,20.4363708
11098945293,pharmacy,Apollo Pharmacy,42.663677,21.1656794
11098969248,pharmacy,Pure Pharm,42.6427061,21.0999036
11104293522,pharmacy,Pharmacy,42.4700293,21.4792444
11104902209,pharmacy,Riga Pharm,42.3726717,21.484346
11104902307,dentist,Art Dent,42.4755772,21.4548927
11105803605,pharmacy,Riga Pharm,42.5117534,21.6127832
11107046105,pharmacy,Pharmacy,42.2307943,20.7566836
11110291606,pharmacy,Pharmacy,42.4625384,21.474259
11110348405,pharmacy,Pharmacy,42.4656044,21.4734494
11110353706,doctors,Selami Koci,42.4546059,21.4586067
11110381407,pharmacy,Pharmacy,42.4572068,21.4631901
11110385005,clinic,Bio Lab,42.4465753,21.4597048
11134772246,clinic,Ordinanca Logopedike Hope,42.6467319,21.1505656
11134772264,clinic,Avicena ORL Clinic,42.6467622,21.1492918
11134772269,dentist,integrident,42.6470658,21.1493759
11134772270,doctors,PrimaLux,42.6470456,21.1494136
11141150106,clinic,GASTRO CLINIC CENTER,42.637657,21.1526469
11143096295,clinic,Laserway,42.6593444,21.1608128
11143096299,dentist,Beti Dent,42.6594161,21.1608611
11143096302,clinic,Truelife Clinic,42.6595923,21.1610333
11180688337,clinic,Shkumbini SB - Dr. Selajdin Boshnajku,42.3733054,20.4340904
11180688340,dentist,Dental Care,42.3734723,20.4340564
11180688342,dentist,Dental LS Xharra,42.3736516,20.4340356
11195684126,clinic,Fizioterapia Physio Time,42.4686362,21.4755721
11202325096,pharmacy,Barnatore Pharmaser.,42.6514043,21.1674752
11205146337,pharmacy,Unknown,42.6479985,21.1623929
11215379865,clinic,Leta,42.3704925,20.4303663
11215379867,pharmacy,Ideal,42.3699134,20.4336679
11215379873,clinic,Jonilab,42.3697481,20.4324072
11215379874,pharmacy,Elda Pharmacy,42.3697379,20.4323246
11215379875,clinic,Joni,42.3703291,20.4317784
11215379882,pharmacy,Shehu Pharm,42.3701291,20.4340231
11215379883,clinic,Infermeria,42.3701859,20.4338385
11215379885,clinic,Besi,42.3700396,20.4316984
11215379887,clinic,Femina,42.3705634,20.4316861
11215379888,clinic,3L,42.3699134,20.4314176
11215379892,pharmacy,Tilia-2,42.3699386,20.4306838
11215379901,clinic,B/Med,42.3717749,20.4297486
11215379903,clinic,Ordinanaca Infermierike Ylli,42.3710074,20.4299918
11215379904,clinic,Fla-Med,42.3709139,20.4300171
11215379905,clinic,Shëndeti,42.3706749,20.4301537
11215379907,clinic,Labochem,42.3702842,20.4300535
11215379908,clinic,DLD-Labor,42.3702437,20.4299796
11215379911,clinic,Alma Med,42.3696341,20.4313425
11228830979,pharmacy,Blendi Farm,42.3767521,20.4365527
11230819239,dentist,Mini Dental,42.3776527,20.4347043
11230819255,dentist,Dentisti AG,42.3766804,20.4375424
11234623124,doctors,Ordinanca Gjinekologjike Obstetrike NART GYNO,42.6391382,21.1049811
11247530737,clinic,Hoxhe Musli Zymberi,42.6792412,20.4360788
11368649603,hospital,Mjekësia Nukleare,42.6450947,21.1623041
11457645298,clinic,Qendra e Mjekësisë Familjare në Bob,42.2274016,21.2524343
11461446531,hospital,Unknown,42.2090818,21.1963931
11461446533,hospital,Unknown,42.2808182,21.180489
11495181005,dentist,Pana Dental Clinic,42.6690423,20.3080683
11510710448,clinic,Avicena KS,42.6555008,21.1469331
11537998369,hospital,RADIX center,42.4433707,20.9740959
11688916453,hospital,Dr. Kushtrim Shala - Kardiokirurg,42.6427785,21.1578909
11832833229,pharmacy,Barnatore Kushtrimi,42.6465629,21.1786251
11900381805,pharmacy,Riga Pharm,42.6475484,21.1308726
11924833054,clinic,My Clinic,42.6415659,21.1058361
12032889942,dentist,DafotaDent,42.3866192,20.4289349
12117603001,clinic,Poliklinika NATAL,42.6583976,21.1255244
12150457846,pharmacy,Apoteka,42.8946152,20.8652098
12158247879,dentist,Ar-Dent,42.6574288,21.1478479
12163254055,pharmacy,Bluepharm,42.649368,21.1499933
12163254056,pharmacy,Your Pharmacy,42.6489758,21.1519728
12163254057,clinic,Olive,42.6489992,21.1517043
12163254060,dentist,Dua Dent,42.6482699,21.1494124
12163254093,dentist,Dental Center,42.6495197,21.1509463
12163254095,pharmacy,Prime Pharma,42.6493839,21.1511747
12199051353,dentist,VZ Dent,42.6534096,21.1843825
12202023785,pharmacy,Riga,42.5241985,21.1218742
12270966537,pharmacy,D3 Pharmacy,42.6504063,21.1779211
12271003483,clinic,Kubati,42.6521409,21.1765942
12330824557,dentist,Emona Dent,42.6441209,21.174691
12565449978,dentist,EBRU DENTISTRY,42.4579038,21.4666011
12627315003,clinic,Sapphire Med Kosova,42.6437537,21.1558944
12763196901,dentist,DentalTherapy Arianit Demiri,42.6841111,21.0745183
12763197101,pharmacy,Barnatore QENDRESA,42.6841363,21.0745219
12789855879,hospital,Dental Praxis,42.3638475,20.8336428
12862704331,doctors,Labiohem,42.8232442,20.9694146
12890172601,pharmacy,Tana (Pika Pika),42.6316689,21.1518343
12890172602,pharmacy,Tana ( Pika Pika),42.6318298,21.151992
12890172603,pharmacy,Fjori Med Rina,42.6479263,21.1578573
12890172701,pharmacy,Hermes,42.6371959,21.1583747
12890172801,pharmacy,Humana NTP,42.6482044,21.1579303
12890172802,pharmacy,Nova Pharm,42.649063,21.1592492
12890338992,pharmacy,Unknown,42.2517049,20.7078171
12906137094,clinic,Ndihma e Parë,42.5752153,21.0295841
12937676524,pharmacy,Blue Pharm,42.3706394,20.4383783
12993109711,clinic,Alora Health and Beauty Center,42.6453235,21.1703354
13026871988,dentist,Poliklinika Apikodent,42.6650177,21.1625177
13088626864,clinic,Smile,42.6554503,21.1809551
13098918427,dentist,Dental X-ray,42.6543355,21.1767191
13098918428,dentist,Orthodontic center,42.6544747,21.1769096
13116289698,pharmacy,Barnatore Alba,42.5200317,21.1208208
13184557264,pharmacy,Riga Pharm,42.6415492,21.1035472
13197779997,doctors,Alergjia,42.5212653,21.1191076
13359663778,dentist,Uskana Dent,42.6529531,21.149873
13359663792,pharmacy,Alsi Pharm,42.6535841,21.1512403
13359663793,pharmacy,Riga Pharm,42.6536068,21.1513069
13372027257,hospital,Unknown,42.789814,21.1503765
13415607715,pharmacy,Unknown,42.5655781,20.8295579
13460219002,dentist,NomaDent,42.6538613,21.1601564
13474654857,dentist,Dr.Besnik Shehu - Dental Clinic,42.6262933,20.8937787
